"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"0:02:52.5233119","crytolocker.exe","2148","SetBasicInformationFile","C:\test","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5233390","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\test","SUCCESS","IndexNumber: 0x40000000157eb"
"0:02:52.5233661","crytolocker.exe","2148","FileSystemControl","C:\test","SUCCESS","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5233968","crytolocker.exe","2148","CloseFile","C:\test","SUCCESS",""
"0:02:52.5235493","crytolocker.exe","2148","CreateFile","C:\Users","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5236010","crytolocker.exe","2148","SetBasicInformationFile","C:\Users","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5236266","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users","SUCCESS","IndexNumber: 0x10000000001f9"
"0:02:52.5236526","crytolocker.exe","2148","FileSystemControl","C:\Users","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5238221","crytolocker.exe","2148","CloseFile","C:\Users","SUCCESS",""
"0:02:52.5240404","crytolocker.exe","2148","CreateFile","C:\Users\rabbit","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5240808","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5241065","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit","SUCCESS","IndexNumber: 0x300000000021c"
"0:02:52.5241322","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5243497","crytolocker.exe","2148","CloseFile","C:\Users\rabbit","SUCCESS",""
"0:02:52.5245181","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\AppData","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5245589","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\AppData","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5245846","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\AppData","SUCCESS","IndexNumber: 0x2000000000227"
"0:02:52.5246106","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\AppData","SUCCESS","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5246402","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\AppData","SUCCESS",""
"0:02:52.5249239","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\AppData\Local","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5249640","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\AppData\Local","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5249896","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\AppData\Local","SUCCESS","IndexNumber: 0x200000000023a"
"0:02:52.5250153","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\AppData\Local","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5251905","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\AppData\Local","SUCCESS",""
"0:02:52.5254381","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\AppData\Local\Microsoft","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5254981","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\AppData\Local\Microsoft","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5255233","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\AppData\Local\Microsoft","SUCCESS","IndexNumber: 0x200000000023c"
"0:02:52.5255490","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\AppData\Local\Microsoft","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5257156","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\AppData\Local\Microsoft","SUCCESS",""
"0:02:52.5259772","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5260289","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5260542","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows","SUCCESS","IndexNumber: 0x200000000023d"
"0:02:52.5260798","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\AppData\Local\Microsoft\Windows","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5262479","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows","SUCCESS",""
"0:02:52.5264950","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows\Caches","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5265452","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows\Caches","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5265705","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows\Caches","SUCCESS","IndexNumber: 0x2000000003f6e"
"0:02:52.5265966","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\AppData\Local\Microsoft\Windows\Caches","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5268257","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\AppData\Local\Microsoft\Windows\Caches","SUCCESS",""
"0:02:52.5270013","crytolocker.exe","2148","CreateFile","C:\Users\rabbit\Desktop","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5270414","crytolocker.exe","2148","SetBasicInformationFile","C:\Users\rabbit\Desktop","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5270667","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Users\rabbit\Desktop","SUCCESS","IndexNumber: 0x2000000000226"
"0:02:52.5270923","crytolocker.exe","2148","FileSystemControl","C:\Users\rabbit\Desktop","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5272593","crytolocker.exe","2148","CloseFile","C:\Users\rabbit\Desktop","SUCCESS",""
"0:02:52.5274385","crytolocker.exe","2148","CreateFile","C:\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5274869","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5275129","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows","SUCCESS","IndexNumber: 0x100000000029b"
"0:02:52.5275397","crytolocker.exe","2148","FileSystemControl","C:\Windows","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5277099","crytolocker.exe","2148","CloseFile","C:\Windows","SUCCESS",""
"0:02:52.5278913","crytolocker.exe","2148","CreateFile","C:\Windows\Fonts","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5279570","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\Fonts","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5279823","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\Fonts","SUCCESS","IndexNumber: 0x10000000007f2"
"0:02:52.5280084","crytolocker.exe","2148","FileSystemControl","C:\Windows\Fonts","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5283253","crytolocker.exe","2148","CloseFile","C:\Windows\Fonts","SUCCESS",""
"0:02:52.5285403","crytolocker.exe","2148","CreateFile","C:\Windows\Globalization","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5285952","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\Globalization","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5286212","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\Globalization","SUCCESS","IndexNumber: 0x10000000007f3"
"0:02:52.5286479","crytolocker.exe","2148","FileSystemControl","C:\Windows\Globalization","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5288796","crytolocker.exe","2148","CloseFile","C:\Windows\Globalization","SUCCESS",""
"0:02:52.5290404","crytolocker.exe","2148","CreateFile","C:\Windows\Globalization\Sorting","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5290949","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\Globalization\Sorting","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5291206","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\Globalization\Sorting","SUCCESS","IndexNumber: 0x10000000007fc"
"0:02:52.5291470","crytolocker.exe","2148","FileSystemControl","C:\Windows\Globalization\Sorting","SUCCESS","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5291777","crytolocker.exe","2148","CloseFile","C:\Windows\Globalization\Sorting","SUCCESS",""
"0:02:52.5293526","crytolocker.exe","2148","CreateFile","C:\Windows\System32","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5293992","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\System32","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5294368","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\System32","SUCCESS","IndexNumber: 0x10000000009fa"
"0:02:52.5294704","crytolocker.exe","2148","FileSystemControl","C:\Windows\System32","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5297569","crytolocker.exe","2148","CloseFile","C:\Windows\System32","SUCCESS",""
"0:02:52.5299730","crytolocker.exe","2148","CreateFile","C:\Windows\SysWOW64","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5300124","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\SysWOW64","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5300384","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\SysWOW64","SUCCESS","IndexNumber: 0x1000000000e18"
"0:02:52.5300648","crytolocker.exe","2148","FileSystemControl","C:\Windows\SysWOW64","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5302606","crytolocker.exe","2148","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"0:02:52.5306119","crytolocker.exe","2148","CreateFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5306542","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5306867","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS","IndexNumber: 0x10000000036d2"
"0:02:52.5307131","crytolocker.exe","2148","FileSystemControl","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5307441","crytolocker.exe","2148","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS",""
"0:02:52.5309328","crytolocker.exe","2148","CreateFile","C:\Windows\System32\ntdll.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Disposition: Open, Options: Non-Directory File, Complete If Oplocked, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5310722","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\System32\ntdll.dll","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5311113","crytolocker.exe","2148","QueryAttributeTagFile","C:\Windows\System32\ntdll.dll","SUCCESS","Attributes: A, ReparseTag: 0x0"
"0:02:52.5311362","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\System32\ntdll.dll","SUCCESS","IndexNumber: 0x100000000659b"
"0:02:52.5311839","crytolocker.exe","2148","CreateFileMapping","C:\Windows\System32\ntdll.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:52.5312294","crytolocker.exe","2148","QueryStandardInformationFile","C:\Windows\System32\ntdll.dll","SUCCESS","AllocationSize: 1,740,800, EndOfFile: 1,736,792, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:02:52.5312757","crytolocker.exe","2148","CreateFileMapping","C:\Windows\System32\ntdll.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:52.5314668","crytolocker.exe","2148","CreateFile","C:\Windows\System32\wow64.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Disposition: Open, Options: Non-Directory File, Complete If Oplocked, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5316031","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\System32\wow64.dll","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5316302","crytolocker.exe","2148","QueryAttributeTagFile","C:\Windows\System32\wow64.dll","SUCCESS","Attributes: A, ReparseTag: 0x0"
"0:02:52.5316547","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\System32\wow64.dll","SUCCESS","IndexNumber: 0x10000000069ad"
"0:02:52.5316789","crytolocker.exe","2148","CreateFileMapping","C:\Windows\System32\wow64.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:52.5317010","crytolocker.exe","2148","QueryStandardInformationFile","C:\Windows\System32\wow64.dll","SUCCESS","AllocationSize: 245,760, EndOfFile: 243,200, NumberOfLinks: 2, DeletePending: False, Directory: False"
"0:02:52.5317469","crytolocker.exe","2148","CreateFileMapping","C:\Windows\System32\wow64.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:52.5319037","crytolocker.exe","2148","CreateFile","C:\Windows\System32\wow64win.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Disposition: Open, Options: Non-Directory File, Complete If Oplocked, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5320273","crytolocker.exe","2148","SetBasicInformationFile","C:\Windows\System32\wow64win.dll","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5320544","crytolocker.exe","2148","QueryAttributeTagFile","C:\Windows\System32\wow64win.dll","SUCCESS","Attributes: A, ReparseTag: 0x0"
"0:02:52.5320782","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\Windows\System32\wow64win.dll","SUCCESS","IndexNumber: 0x10000000069af"
"0:02:52.5321028","crytolocker.exe","2148","CreateFileMapping","C:\Windows\System32\wow64win.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:52.5321241","crytolocker.exe","2148","QueryStandardInformationFile","C:\Windows\System32\wow64win.dll","SUCCESS","AllocationSize: 364,544, EndOfFile: 361,984, NumberOfLinks: 2, DeletePending: False, Directory: False"
